order_id,order_date,ship_date,customer_id,product_id,quantity,sales,discount,profit,order_month,shipping_days,profit_margin_pct,product_name,category_y,sub_category_y,unit_cost,list_price,customer_name,segment,region_y,city
NM202402134100,2024-02-23,2024-02-25,CU0204,PR522,4,166.76,0.0,78.68,February,2,47.18157831614297,File Cabinet,Office Supplies,Storage,22.02,41.69,Morgan Bell,Home Office,Central,Dallas
NM202402124765,2024-02-22,2024-02-29,CU0229,PR505,6,1165.44,0.0,490.32,February,7,42.07166392092257,BT Mouse,Technology,Accessories,112.52,194.24,Drew Bell,Corporate,Central,Chicago
NM202402883735,2024-02-14,2024-02-16,CU0085,PR504,1,655.13,0.1,228.54,February,2,34.884679376612276,USB Hub,Technology,Accessories,426.59,727.92,Riley Ray,Corporate,West,Seattle
NM202402566279,2024-02-08,2024-02-15,CU0213,PR524,1,71.83,0.15,5.89,February,7,8.199916469441737,Sketch Pad,Office Supplies,Art,65.94,84.51,Drew Wood,Consumer,South,Atlanta
NM202402184770,2024-02-06,2024-02-07,CU0148,PR511,3,302.97,0.15,114.96,February,1,37.944350925834236,Mesh Chair,Furniture,Chairs,62.67,118.81,Alex Shah,Corporate,South,Atlanta
NM202402775540,2024-02-15,2024-02-19,CU0166,PR508,6,1376.7,0.0,667.26,February,4,48.46807583351492,InkFlow 20,Technology,Machines,118.24,229.45,Jamie Ray,Consumer,Central,Dallas
NM202402337378,2024-02-26,2024-03-02,CU0189,PR511,7,706.92,0.15,268.23,February,5,37.94347309455102,Mesh Chair,Furniture,Chairs,62.67,118.81,Sam Fox,Corporate,East,New York
NM202402755704,2024-02-18,2024-02-18,CU0195,PR522,8,333.52,0.0,157.36,February,0,47.18157831614297,File Cabinet,Office Supplies,Storage,22.02,41.69,Riley Bell,Corporate,South,Miami
NM202402241830,2024-02-01,2024-02-07,CU0240,PR519,4,27.02,0.4,-1.74,February,6,-6.439674315321983,Cardstock,Office Supplies,Paper,7.19,11.26,Sam Cruz,Home Office,East,New York
NM202402719395,2024-02-11,2024-02-11,CU0057,PR501,3,2808.16,0.1,667.93,February,0,23.785325622471653,Galaxy S,Technology,Phones,713.41,1040.06,Casey Lee,Corporate,Central,Dallas
NM202402257777,2024-02-13,2024-02-13,CU0003,PR504,5,2911.68,0.2,778.73,February,0,26.74504066380921,USB Hub,Technology,Accessories,426.59,727.92,Riley Roy,Consumer,East,Boston
NM202402255838,2024-02-28,2024-03-06,CU0240,PR504,6,3930.77,0.1,1371.23,February,7,34.88451372123019,USB Hub,Technology,Accessories,426.59,727.92,Sam Cruz,Home Office,East,New York
NM202402464975,2024-02-12,2024-02-13,CU0032,PR523,1,51.03,0.0,12.38,February,1,24.260239075053892,Marker Set,Office Supplies,Art,38.65,51.03,Jamie Cruz,Consumer,Central,Dallas
NM202402352249,2024-02-28,2024-03-04,CU0191,PR508,5,1032.53,0.1,441.33,February,5,42.742583750593205,InkFlow 20,Technology,Machines,118.24,229.45,Jordan Dean,Corporate,West,Los Angeles
NM202402284526,2024-02-29,2024-03-01,CU0157,PR506,3,1176.84,0.4,192.0,February,1,16.314877128581625,Keyboard X,Technology,Accessories,328.28,653.8,Sam Ray,Corporate,South,Atlanta
NM202402310051,2024-02-01,2024-02-04,CU0235,PR507,3,108.86,0.15,49.31,February,3,45.29671137240492,LaserJet 100,Technology,Machines,19.85,42.69,Sam Roy,Consumer,East,New York
NM202402686655,2024-02-04,2024-02-08,CU0061,PR518,4,270.6,0.0,134.6,February,4,49.741315594974125,Copy Paper,Office Supplies,Paper,34.0,67.65,Jamie Cruz,Consumer,West,Los Angeles
NM202402797643,2024-02-12,2024-02-12,CU0110,PR518,4,162.36,0.4,26.36,February,0,16.23552599162355,Copy Paper,Office Supplies,Paper,34.0,67.65,Jordan Wood,Consumer,West,Seattle
NM202402157314,2024-02-05,2024-02-12,CU0120,PR506,8,4707.36,0.1,2081.12,February,7,44.209918085721085,Keyboard X,Technology,Accessories,328.28,653.8,Alex Wood,Corporate,East,Boston
NM202402976481,2024-02-13,2024-02-13,CU0236,PR520,3,29.7,0.0,14.07,February,0,47.37373737373737,Sticky Notes,Office Supplies,Paper,5.21,9.9,Jamie Lee,Home Office,South,Miami
NM202402965795,2024-02-15,2024-02-17,CU0179,PR508,2,183.56,0.6,-52.92,February,2,-28.82981041621268,InkFlow 20,Technology,Machines,118.24,229.45,Drew Bell,Home Office,South,Atlanta
NM202402466851,2024-02-13,2024-02-17,CU0169,PR522,7,248.06,0.15,93.92,February,4,37.86180762718697,File Cabinet,Office Supplies,Storage,22.02,41.69,Morgan Ray,Home Office,South,Atlanta
NM202402290496,2024-02-21,2024-02-24,CU0126,PR519,2,22.52,0.0,8.14,February,3,36.145648312611016,Cardstock,Office Supplies,Paper,7.19,11.26,Quinn Cruz,Consumer,South,Atlanta
NM202402968671,2024-02-11,2024-02-18,CU0234,PR508,4,917.8,0.0,444.84,February,7,48.46807583351493,InkFlow 20,Technology,Machines,118.24,229.45,Jamie Ray,Consumer,West,Los Angeles
NM202402698875,2024-02-22,2024-02-26,CU0194,PR521,1,49.8,0.0,11.82,February,4,23.73493975903615,Storage Box,Office Supplies,Storage,37.98,49.8,Casey Bell,Consumer,West,Seattle
NM202402242910,2024-02-26,2024-03-01,CU0009,PR524,8,473.26,0.3,-54.26,February,4,-11.46515657355365,Sketch Pad,Office Supplies,Art,65.94,84.51,Casey Cruz,Corporate,West,Los Angeles
NM202402904564,2024-02-04,2024-02-09,CU0070,PR509,3,1391.19,0.3,382.56,February,5,27.498760054341965,Shredder S,Technology,Machines,336.21,662.47,Casey Wood,Consumer,Central,Dallas
NM202402888637,2024-02-04,2024-02-11,CU0143,PR522,7,262.65,0.1,108.51,February,7,41.31353512278698,File Cabinet,Office Supplies,Storage,22.02,41.69,Riley Ray,Corporate,South,Atlanta
NM202402652843,2024-02-10,2024-02-15,CU0223,PR517,3,225.52,0.15,0.0,February,5,0.0,Poly Binder,Office Supplies,Binders,47.86,88.44,Drew Dean,Consumer,Central,Dallas
NM202402144216,2024-02-03,2024-02-09,CU0040,PR520,2,15.84,0.2,5.42,February,6,34.217171717171716,Sticky Notes,Office Supplies,Paper,5.21,9.9,Casey Hunt,Consumer,West,Los Angeles
NM202402198025,2024-02-03,2024-02-06,CU0136,PR520,7,55.44,0.2,18.97,February,3,34.217171717171716,Sticky Notes,Office Supplies,Paper,5.21,9.9,Alex Dean,Consumer,Central,Chicago
NM202402752322,2024-02-14,2024-02-18,CU0025,PR514,2,317.96,0.4,0.0,February,4,0.0,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Jordan Fox,Consumer,West,Seattle
NM202402479358,2024-02-15,2024-02-18,CU0061,PR515,3,1716.93,0.0,766.59,February,3,44.64887910398211,Corner Case,Furniture,Bookcases,316.78,572.31,Jamie Cruz,Consumer,West,Los Angeles
NM202402711414,2024-02-07,2024-02-08,CU0063,PR512,3,1254.51,0.4,-268.17,February,1,-21.37647368295191,Standing Desk,Furniture,Tables,507.56,696.95,Alex Lee,Consumer,Central,Chicago
NM202402126077,2024-02-06,2024-02-09,CU0119,PR524,5,422.55,0.0,92.85,February,3,21.973730919417818,Sketch Pad,Office Supplies,Art,65.94,84.51,Sam Fox,Consumer,West,Seattle
NM202402822409,2024-02-17,2024-02-19,CU0081,PR510,3,727.92,0.0,227.49,February,2,31.25206066600726,Task Chair,Furniture,Chairs,166.81,242.64,Alex Roy,Corporate,East,New York
NM202402248551,2024-02-16,2024-02-18,CU0076,PR511,3,213.86,0.4,25.85,February,2,12.087346862433368,Mesh Chair,Furniture,Chairs,62.67,118.81,Jordan Lee,Corporate,Central,Dallas
NM202402592369,2024-02-21,2024-02-25,CU0084,PR523,8,285.77,0.3,-23.43,February,4,-8.19890121426322,Marker Set,Office Supplies,Art,38.65,51.03,Morgan Hunt,Corporate,South,Atlanta
NM202402516905,2024-02-19,2024-02-23,CU0004,PR523,7,357.21,0.0,86.66,February,4,24.260239075053892,Marker Set,Office Supplies,Art,38.65,51.03,Jamie Roy,Consumer,South,Atlanta
NM202402913212,2024-02-04,2024-02-07,CU0235,PR506,3,1765.26,0.1,780.42,February,3,44.209918085721085,Keyboard X,Technology,Accessories,328.28,653.8,Sam Roy,Consumer,East,New York
NM202402814739,2024-02-25,2024-02-25,CU0066,PR508,2,275.34,0.4,38.86,February,0,14.11345972252488,InkFlow 20,Technology,Machines,118.24,229.45,Morgan Cruz,Home Office,West,Seattle
NM202402836575,2024-02-14,2024-02-20,CU0048,PR520,3,17.82,0.4,2.19,February,6,12.289562289562289,Sticky Notes,Office Supplies,Paper,5.21,9.9,Alex Dean,Corporate,West,Los Angeles
NM202402814739,2024-02-25,2024-02-25,CU0066,PR508,2,275.34,0.4,38.86,February,0,14.11345972252488,InkFlow 20,Technology,Machines,118.24,229.45,Morgan Cruz,Home Office,West,Seattle
NM202402321555,2024-02-22,2024-02-23,CU0120,PR520,4,33.66,0.15,12.82,February,1,38.086749851455735,Sticky Notes,Office Supplies,Paper,5.21,9.9,Alex Wood,Corporate,East,Boston
NM202402429371,2024-02-14,2024-02-20,CU0157,PR519,3,33.78,0.0,12.21,February,6,36.14564831261101,Cardstock,Office Supplies,Paper,7.19,11.26,Sam Ray,Corporate,South,Atlanta
NM202402566790,2024-02-09,2024-02-16,CU0071,PR522,4,166.76,0.0,78.68,February,7,47.18157831614297,File Cabinet,Office Supplies,Storage,22.02,41.69,Riley Wood,Consumer,East,Boston
NM202402539709,2024-02-27,2024-03-02,CU0175,PR506,5,1961.4,0.4,0.0,February,4,0.0,Keyboard X,Technology,Accessories,328.28,653.8,Riley Fox,Consumer,Central,Dallas
NM202402461730,2024-02-12,2024-02-12,CU0056,PR518,7,402.52,0.15,164.52,February,0,40.87250322965319,Copy Paper,Office Supplies,Paper,34.0,67.65,Jordan Wood,Corporate,East,New York
NM202402650416,2024-02-19,2024-02-23,CU0195,PR511,8,950.48,0.0,449.12,February,4,47.251914821984684,Mesh Chair,Furniture,Chairs,62.67,118.81,Riley Bell,Corporate,South,Miami
NM202402835239,2024-02-12,2024-02-15,CU0036,PR508,5,1147.25,0.0,556.05,February,3,48.46807583351492,InkFlow 20,Technology,Machines,118.24,229.45,Casey Fox,Corporate,Central,Chicago
NM202402992707,2024-02-03,2024-02-05,CU0200,PR509,4,2119.9,0.2,775.06,February,2,36.5611585452144,Shredder S,Technology,Machines,336.21,662.47,Quinn Shah,Consumer,East,Boston
NM202402662458,2024-02-11,2024-02-16,CU0237,PR520,2,17.82,0.1,7.4,February,5,41.52637485970819,Sticky Notes,Office Supplies,Paper,5.21,9.9,Jordan Ray,Consumer,West,Seattle
NM202402668793,2024-02-24,2024-02-27,CU0074,PR504,8,5823.36,0.0,2410.64,February,3,41.39603253104737,USB Hub,Technology,Accessories,426.59,727.92,Morgan Wood,Consumer,Central,Chicago
NM202402599230,2024-02-07,2024-02-12,CU0120,PR507,2,76.84,0.1,37.14,February,5,48.33420093701197,LaserJet 100,Technology,Machines,19.85,42.69,Alex Wood,Corporate,East,Boston
NM202402618200,2024-02-17,2024-02-17,CU0153,PR513,6,1295.6,0.15,119.42,February,0,9.217351034269837,Meeting Table,Furniture,Tables,196.03,254.04,Casey Wood,Consumer,South,Miami
NM202402773004,2024-02-03,2024-02-03,CU0195,PR515,3,1716.93,0.0,0.0,February,0,0.0,Corner Case,Furniture,Bookcases,316.78,572.31,Riley Bell,Corporate,South,Miami
NM202402420282,2024-02-15,2024-02-21,CU0073,PR524,7,532.41,0.1,70.83,February,6,13.30365695610526,Sketch Pad,Office Supplies,Art,65.94,84.51,Jordan Wood,Home Office,West,Los Angeles
NM202402526763,2024-02-25,2024-03-03,CU0027,PR510,4,970.56,0.0,303.32,February,7,31.252060666007253,Task Chair,Furniture,Chairs,166.81,242.64,Jamie Shah,Consumer,East,New York
NM202402565873,2024-02-19,2024-02-19,CU0182,PR523,5,216.88,0.15,23.63,February,0,10.895426042050904,Marker Set,Office Supplies,Art,38.65,51.03,Taylor Fox,Consumer,East,Boston
NM202402272372,2024-02-01,2024-02-02,CU0157,PR510,6,1455.84,0.0,454.98,February,1,31.25206066600726,Task Chair,Furniture,Chairs,166.81,242.64,Sam Ray,Corporate,South,Atlanta
NM202402716123,2024-02-18,2024-02-22,CU0112,PR518,2,108.24,0.2,40.24,February,4,37.17664449371767,Copy Paper,Office Supplies,Paper,34.0,67.65,Alex Hunt,Corporate,South,Atlanta
NM202402764656,2024-02-18,2024-02-18,CU0200,PR515,4,1831.39,0.0,564.27,February,0,30.81102332108398,Corner Case,Furniture,Bookcases,316.78,572.31,Quinn Shah,Consumer,East,Boston
NM202402239799,2024-02-20,2024-02-21,CU0233,PR515,3,1373.54,0.2,423.2,February,1,30.810897389227836,Corner Case,Furniture,Bookcases,316.78,572.31,Alex Hunt,Consumer,East,Boston
NM202402148042,2024-02-26,2024-02-28,CU0100,PR524,4,338.04,0.0,74.28,February,2,21.973730919417818,Sketch Pad,Office Supplies,Art,65.94,84.51,Alex Hunt,Corporate,Central,Dallas
NM202402138067,2024-02-25,2024-03-01,CU0069,PR519,6,47.29,0.3,4.15,February,5,8.775639670120535,Cardstock,Office Supplies,Paper,7.19,11.26,Alex Shah,Consumer,East,New York
NM202402803421,2024-02-09,2024-02-14,CU0017,PR504,3,2183.76,0.0,903.99,February,5,41.39603253104737,USB Hub,Technology,Accessories,426.59,727.92,Jamie Dean,Corporate,South,Miami
NM202402964523,2024-02-02,2024-02-03,CU0056,PR502,7,1332.24,0.4,195.16,February,1,14.649012189995798,Pixel Mini,Technology,Phones,162.44,317.2,Jordan Wood,Corporate,East,New York
NM202402521675,2024-02-12,2024-02-16,CU0120,PR515,2,1144.62,0.0,511.06,February,4,44.64887910398211,Corner Case,Furniture,Bookcases,316.78,572.31,Alex Wood,Corporate,East,Boston
NM202402147584,2024-02-15,2024-02-16,CU0096,PR518,8,216.48,0.6,-55.52,February,1,-25.646711012564673,Copy Paper,Office Supplies,Paper,34.0,67.65,Riley Fox,Home Office,East,Boston
NM202402544864,2024-02-10,2024-02-17,CU0079,PR518,7,473.55,0.0,235.55,February,7,49.74131559497413,Copy Paper,Office Supplies,Paper,34.0,67.65,Morgan Bell,Consumer,Central,Chicago
NM202402406012,2024-02-11,2024-02-14,CU0200,PR504,3,1747.01,0.2,467.24,February,3,26.745124527049075,USB Hub,Technology,Accessories,426.59,727.92,Quinn Shah,Consumer,East,Boston
NM202402192528,2024-02-02,2024-02-08,CU0190,PR516,2,13.5,0.0,3.74,February,6,27.703703703703702,Ring Binder,Office Supplies,Binders,4.88,9.64,Quinn Lee,Consumer,East,New York
NM202402475622,2024-02-03,2024-02-05,CU0005,PR520,1,8.91,0.1,3.7,February,2,41.52637485970819,Sticky Notes,Office Supplies,Paper,5.21,9.9,Jamie Fox,Home Office,East,New York
NM202402477219,2024-02-24,2024-03-02,CU0040,PR504,8,4658.69,0.2,1245.97,February,7,26.745072112546666,USB Hub,Technology,Accessories,426.59,727.92,Casey Hunt,Consumer,West,Los Angeles
NM202402484783,2024-02-17,2024-02-21,CU0226,PR510,7,1443.71,0.15,276.04,February,4,19.120183416337078,Task Chair,Furniture,Chairs,166.81,242.64,Quinn Ray,Consumer,East,Boston
NM202402251826,2024-02-10,2024-02-12,CU0100,PR522,3,112.56,0.1,46.5,February,2,41.311300639658846,File Cabinet,Office Supplies,Storage,22.02,41.69,Alex Hunt,Corporate,Central,Dallas
NM202402893808,2024-02-08,2024-02-09,CU0214,PR511,4,475.24,0.0,224.56,February,1,47.251914821984684,Mesh Chair,Furniture,Chairs,62.67,118.81,Quinn Dean,Home Office,Central,Chicago
NM202402409391,2024-02-21,2024-02-21,CU0185,PR510,6,1455.84,0.0,454.98,February,0,31.25206066600726,Task Chair,Furniture,Chairs,166.81,242.64,Sam Shah,Consumer,East,New York
NM202402528078,2024-02-21,2024-02-26,CU0202,PR513,1,101.62,0.6,-94.41,February,5,-92.90493997244637,Meeting Table,Furniture,Tables,196.03,254.04,Alex Wood,Corporate,Central,Chicago
NM202402378056,2024-02-21,2024-02-21,CU0200,PR501,5,5200.3,0.0,1633.25,February,0,31.40684191296656,Galaxy S,Technology,Phones,713.41,1040.06,Quinn Shah,Consumer,East,Boston
NM202402117025,2024-02-19,2024-02-19,CU0106,PR510,6,1237.46,0.15,236.6,February,0,19.119809933250366,Task Chair,Furniture,Chairs,166.81,242.64,Drew Hunt,Consumer,Central,Dallas
NM202402344542,2024-02-07,2024-02-14,CU0014,PR520,7,58.9,0.15,22.43,February,7,38.08149405772496,Sticky Notes,Office Supplies,Paper,5.21,9.9,Alex Lee,Corporate,South,Atlanta
NM202402879469,2024-02-01,2024-02-03,CU0182,PR519,7,78.82,0.0,28.49,February,2,36.14564831261101,Cardstock,Office Supplies,Paper,7.19,11.26,Taylor Fox,Consumer,East,Boston
NM202402788061,2024-02-16,2024-02-17,CU0158,PR502,1,285.48,0.1,123.04,February,1,43.0993414599972,Pixel Mini,Technology,Phones,162.44,317.2,Jordan Hunt,Home Office,South,Atlanta
NM202402271287,2024-02-17,2024-02-19,CU0156,PR517,2,141.5,0.2,0.0,February,2,0.0,Poly Binder,Office Supplies,Binders,47.86,88.44,Jordan Lee,Home Office,East,New York
NM202402340585,2024-02-09,2024-02-14,CU0022,PR511,5,504.94,0.15,191.59,February,5,37.943121955083775,Mesh Chair,Furniture,Chairs,62.67,118.81,Casey Roy,Consumer,Central,Chicago
NM202402326420,2024-02-06,2024-02-10,CU0123,PR511,6,427.72,0.4,51.7,February,4,12.087346862433368,Mesh Chair,Furniture,Chairs,62.67,118.81,Sam Dean,Home Office,Central,Dallas
NM202402794303,2024-02-14,2024-02-19,CU0166,PR522,5,145.91,0.0,35.81,February,5,24.54252621478994,File Cabinet,Office Supplies,Storage,22.02,41.69,Jamie Ray,Consumer,Central,Dallas
NM202402768598,2024-02-24,2024-02-27,CU0187,PR507,1,25.61,0.4,5.76,February,3,22.49121436938696,LaserJet 100,Technology,Machines,19.85,42.69,Taylor Bell,Home Office,East,Boston
NM202402819437,2024-02-15,2024-02-18,CU0053,PR516,4,30.85,0.2,11.33,February,3,36.726094003241485,Ring Binder,Office Supplies,Binders,4.88,9.64,Alex Lee,Corporate,East,New York
NM202402826707,2024-02-25,2024-02-27,CU0016,PR519,8,90.08,0.0,32.56,February,2,36.145648312611016,Cardstock,Office Supplies,Paper,7.19,11.26,Jordan Roy,Home Office,East,Boston
NM202402418892,2024-02-14,2024-02-21,CU0205,PR513,4,914.54,0.1,130.42,February,7,14.260721236905985,Meeting Table,Furniture,Tables,196.03,254.04,Jordan Lee,Consumer,Central,Dallas
NM202402137421,2024-02-12,2024-02-19,CU0012,PR507,4,145.15,0.15,0.0,February,7,0.0,LaserJet 100,Technology,Machines,19.85,42.69,Jamie Hunt,Consumer,Central,Chicago
NM202402802666,2024-02-09,2024-02-09,CU0019,PR514,4,900.9,0.0,260.78,February,0,28.946608946608944,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Morgan Cruz,Corporate,East,Boston
NM202402994273,2024-02-11,2024-02-15,CU0164,PR506,8,4707.36,0.1,2081.12,February,4,44.209918085721085,Keyboard X,Technology,Accessories,328.28,653.8,Taylor Lee,Corporate,Central,Chicago
NM202402255696,2024-02-21,2024-02-22,CU0158,PR514,7,1669.31,0.1,549.1,February,1,32.89383038500937,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Jordan Hunt,Home Office,South,Atlanta
NM202402820203,2024-02-28,2024-03-04,CU0181,PR510,6,1237.46,0.15,236.6,February,5,19.119809933250366,Task Chair,Furniture,Chairs,166.81,242.64,Casey Dean,Home Office,East,New York
NM202402915063,2024-02-20,2024-02-22,CU0096,PR523,7,250.05,0.3,-20.5,February,2,-8.198360327934413,Marker Set,Office Supplies,Art,38.65,51.03,Riley Fox,Home Office,East,Boston
NM202402754407,2024-02-21,2024-02-23,CU0073,PR506,6,3922.8,0.0,1953.12,February,2,49.788926277148974,Keyboard X,Technology,Accessories,328.28,653.8,Jordan Wood,Home Office,West,Los Angeles
NM202402657866,2024-02-19,2024-02-20,CU0164,PR501,4,4160.24,0.0,1306.6,February,1,31.40684191296656,Galaxy S,Technology,Phones,713.41,1040.06,Taylor Lee,Corporate,Central,Chicago
NM202402979131,2024-02-29,2024-03-03,CU0061,PR510,2,485.28,0.0,151.66,February,3,31.252060666007253,Task Chair,Furniture,Chairs,166.81,242.64,Jamie Cruz,Consumer,West,Los Angeles
NM202402742533,2024-02-29,2024-03-02,CU0061,PR519,5,45.04,0.0,9.09,February,2,20.182060390763766,Cardstock,Office Supplies,Paper,7.19,11.26,Jamie Cruz,Consumer,West,Los Angeles
NM202402274992,2024-02-08,2024-02-15,CU0127,PR520,1,9.9,0.0,4.69,February,7,47.37373737373737,Sticky Notes,Office Supplies,Paper,5.21,9.9,Morgan Roy,Corporate,South,Miami
NM202402812602,2024-02-15,2024-02-22,CU0237,PR521,5,249.0,0.0,59.1,February,7,23.734939759036145,Storage Box,Office Supplies,Storage,37.98,49.8,Jordan Ray,Consumer,West,Seattle
NM202402150584,2024-02-18,2024-02-19,CU0116,PR519,3,33.78,0.0,12.21,February,1,36.14564831261101,Cardstock,Office Supplies,Paper,7.19,11.26,Jamie Wood,Home Office,East,Boston
NM202402821328,2024-02-19,2024-02-20,CU0196,PR507,4,170.76,0.0,91.36,February,1,53.50199109861794,LaserJet 100,Technology,Machines,19.85,42.69,Jamie Lee,Consumer,East,Boston
NM202402945568,2024-02-27,2024-02-29,CU0214,PR511,2,237.62,0.0,112.28,February,2,47.251914821984684,Mesh Chair,Furniture,Chairs,62.67,118.81,Quinn Dean,Home Office,Central,Chicago
NM202402266130,2024-02-14,2024-02-17,CU0128,PR515,2,1030.16,0.1,396.6,February,3,38.498873961326396,Corner Case,Furniture,Bookcases,316.78,572.31,Jordan Shah,Home Office,East,New York
NM202402652967,2024-02-24,2024-02-28,CU0131,PR509,4,2119.9,0.2,775.06,February,4,36.5611585452144,Shredder S,Technology,Machines,336.21,662.47,Riley Lee,Consumer,Central,Chicago
NM202402570044,2024-02-17,2024-02-24,CU0090,PR522,6,150.08,0.4,17.96,February,7,11.966950959488273,File Cabinet,Office Supplies,Storage,22.02,41.69,Riley Bell,Consumer,South,Miami
NM202402692994,2024-02-21,2024-02-27,CU0075,PR524,5,359.17,0.15,29.47,February,6,8.205028259598517,Sketch Pad,Office Supplies,Art,65.94,84.51,Casey Dean,Consumer,West,Seattle
NM202402717388,2024-02-29,2024-03-06,CU0214,PR522,1,37.52,0.1,15.5,February,6,41.311300639658846,File Cabinet,Office Supplies,Storage,22.02,41.69,Quinn Dean,Home Office,Central,Chicago
NM202402841412,2024-02-23,2024-02-25,CU0113,PR502,7,2220.4,0.0,1083.32,February,2,48.78940731399747,Pixel Mini,Technology,Phones,162.44,317.2,Taylor Hunt,Corporate,South,Atlanta
NM202402961414,2024-02-11,2024-02-13,CU0223,PR517,1,79.6,0.1,31.74,February,2,39.87437185929648,Poly Binder,Office Supplies,Binders,47.86,88.44,Drew Dean,Consumer,Central,Dallas
NM202402473021,2024-02-28,2024-02-28,CU0059,PR506,7,4576.6,0.0,2278.64,February,0,49.788926277148974,Keyboard X,Technology,Accessories,328.28,653.8,Sam Wood,Consumer,South,Atlanta
NM202402133117,2024-02-08,2024-02-08,CU0168,PR509,3,1788.67,0.1,780.04,February,0,43.61005663425897,Shredder S,Technology,Machines,336.21,662.47,Sam Shah,Consumer,Central,Chicago
NM202402844154,2024-02-19,2024-02-20,CU0056,PR515,4,2289.24,0.0,1022.12,February,1,44.64887910398211,Corner Case,Furniture,Bookcases,316.78,572.31,Jordan Wood,Corporate,East,New York
